date,sku,units,price,on_promotion
2024-05-28,SKU-CHARLIE,465.0,8.75,False
2024-05-29,SKU-CHARLIE,494.0,8.75,False
2024-05-30,SKU-CHARLIE,513.0,8.75,False
2024-05-31,SKU-CHARLIE,496.0,8.75,False
2024-06-01,SKU-CHARLIE,518.0,8.75,False
2024-06-02,SKU-CHARLIE,465.0,8.75,False
2024-06-03,SKU-CHARLIE,431.0,8.75,False
2024-06-04,SKU-CHARLIE,442.0,8.75,False
2024-06-05,SKU-CHARLIE,503.0,8.75,False
2024-06-06,SKU-CHARLIE,499.0,8.75,False
2024-06-07,SKU-CHARLIE,550.0,8.75,False
2024-06-08,SKU-CHARLIE,506.0,8.75,False
2024-06-09,SKU-CHARLIE,506.0,8.75,False
2024-06-10,SKU-CHARLIE,524.0,8.75,False
2024-06-11,SKU-CHARLIE,510.0,8.75,False
2024-06-12,SKU-CHARLIE,458.0,8.75,False
2024-06-13,SKU-CHARLIE,478.0,8.75,False
2024-06-14,SKU-CHARLIE,501.0,8.75,False
2024-06-15,SKU-CHARLIE,470.0,8.75,False
2024-06-16,SKU-CHARLIE,494.0,8.75,False
2024-06-17,SKU-CHARLIE,515.0,8.75,False
2024-06-18,SKU-CHARLIE,461.0,8.75,False
2024-06-19,SKU-CHARLIE,545.0,8.75,False
2024-06-20,SKU-CHARLIE,475.0,8.75,False
2024-06-21,SKU-CHARLIE,490.0,8.75,False
2024-06-22,SKU-CHARLIE,496.0,8.75,False
2024-06-23,SKU-CHARLIE,454.0,8.75,False
2024-06-24,SKU-CHARLIE,495.0,8.75,False
2024-06-25,SKU-CHARLIE,478.0,8.75,False
2024-06-26,SKU-CHARLIE,535.0,8.75,False
2024-06-27,SKU-CHARLIE,506.0,8.75,False
2024-06-28,SKU-CHARLIE,515.0,8.75,False
2024-06-29,SKU-CHARLIE,497.0,8.75,False
2024-06-30,SKU-CHARLIE,431.0,8.75,False
2024-07-01,SKU-CHARLIE,477.0,8.75,False
2024-07-02,SKU-CHARLIE,561.0,7.44,True
2024-07-03,SKU-CHARLIE,638.0,7.44,True
2024-07-04,SKU-CHARLIE,604.0,7.44,True
2024-07-05,SKU-CHARLIE,693.0,7.44,True
2024-07-06,SKU-CHARLIE,663.0,7.44,True
2024-07-07,SKU-CHARLIE,631.0,7.44,True
2024-07-08,SKU-CHARLIE,609.0,7.44,True
2024-07-09,SKU-CHARLIE,483.0,8.75,False
2024-07-10,SKU-CHARLIE,499.0,8.75,False
2024-07-11,SKU-CHARLIE,515.0,8.75,False
2024-07-12,SKU-CHARLIE,470.0,8.75,False
2024-07-13,SKU-CHARLIE,520.0,8.75,False
2024-07-14,SKU-CHARLIE,563.0,8.75,False
2024-07-15,SKU-CHARLIE,475.0,8.75,False
2024-07-16,SKU-CHARLIE,466.0,8.75,False
2024-07-17,SKU-CHARLIE,453.0,8.75,False
2024-07-18,SKU-CHARLIE,433.0,8.75,False
2024-07-19,SKU-CHARLIE,535.0,8.75,False
2024-07-20,SKU-CHARLIE,503.0,8.75,False
2024-07-21,SKU-CHARLIE,484.0,8.75,False
2024-07-22,SKU-CHARLIE,538.0,8.75,False
2024-07-23,SKU-CHARLIE,556.0,8.75,False
2024-07-24,SKU-CHARLIE,445.0,8.75,False
2024-07-25,SKU-CHARLIE,516.0,8.75,False
2024-07-26,SKU-CHARLIE,513.0,8.75,False
2024-07-27,SKU-CHARLIE,513.0,8.75,False
2024-07-28,SKU-CHARLIE,488.0,8.75,False
2024-07-29,SKU-CHARLIE,474.0,8.75,False
2024-07-30,SKU-CHARLIE,523.0,8.75,False
2024-07-31,SKU-CHARLIE,492.0,8.75,False
2024-08-01,SKU-CHARLIE,489.0,8.75,False
2024-08-02,SKU-CHARLIE,532.0,8.75,False
2024-08-03,SKU-CHARLIE,528.0,8.75,False
2024-08-04,SKU-CHARLIE,485.0,8.75,False
2024-08-05,SKU-CHARLIE,483.0,8.75,False
2024-08-06,SKU-CHARLIE,526.0,8.75,False
2024-08-07,SKU-CHARLIE,486.0,8.75,False
2024-08-08,SKU-CHARLIE,472.0,8.75,False
2024-08-09,SKU-CHARLIE,457.0,8.75,False
2024-08-10,SKU-CHARLIE,482.0,8.75,False
2024-08-11,SKU-CHARLIE,433.0,8.75,False
2024-08-12,SKU-CHARLIE,472.0,8.75,False
2024-08-13,SKU-CHARLIE,474.0,8.75,False
2024-08-14,SKU-CHARLIE,399.0,8.75,False
2024-08-15,SKU-CHARLIE,591.0,7.44,True
2024-08-16,SKU-CHARLIE,631.0,7.44,True
2024-08-17,SKU-CHARLIE,620.0,7.44,True
2024-08-18,SKU-CHARLIE,541.0,7.44,True
2024-08-19,SKU-CHARLIE,507.0,8.75,False
2024-08-20,SKU-CHARLIE,440.0,8.75,False
2024-08-21,SKU-CHARLIE,423.0,8.75,False
2024-08-22,SKU-CHARLIE,433.0,8.75,False
2024-08-23,SKU-CHARLIE,479.0,8.75,False
2024-08-24,SKU-CHARLIE,520.0,8.75,False
2024-08-25,SKU-CHARLIE,498.0,8.75,False
2024-08-26,SKU-CHARLIE,469.0,8.75,False
2024-08-27,SKU-CHARLIE,420.0,8.75,False
2024-08-28,SKU-CHARLIE,438.0,8.75,False
2024-08-29,SKU-CHARLIE,436.0,8.75,False
2024-08-30,SKU-CHARLIE,470.0,8.75,False
2024-08-31,SKU-CHARLIE,423.0,8.75,False
2024-09-01,SKU-CHARLIE,460.0,8.75,False
2024-09-02,SKU-CHARLIE,479.0,8.75,False
2024-09-03,SKU-CHARLIE,450.0,8.75,False
2024-09-04,SKU-CHARLIE,470.0,8.75,False
2024-09-05,SKU-CHARLIE,431.0,8.75,False
2024-09-06,SKU-CHARLIE,424.0,8.75,False
2024-09-07,SKU-CHARLIE,457.0,8.75,False
2024-09-08,SKU-CHARLIE,489.0,8.75,False
2024-09-09,SKU-CHARLIE,487.0,8.75,False
2024-09-10,SKU-CHARLIE,436.0,8.75,False
2024-09-11,SKU-CHARLIE,490.0,8.75,False
2024-09-12,SKU-CHARLIE,558.0,7.44,True
2024-09-13,SKU-CHARLIE,646.0,7.44,True
2024-09-14,SKU-CHARLIE,613.0,7.44,True
2024-09-15,SKU-CHARLIE,543.0,7.44,True
2024-09-16,SKU-CHARLIE,594.0,7.44,True
2024-09-17,SKU-CHARLIE,423.0,8.75,False
2024-09-18,SKU-CHARLIE,418.0,8.75,False
2024-09-19,SKU-CHARLIE,407.0,8.75,False
2024-09-20,SKU-CHARLIE,472.0,8.75,False
2024-09-21,SKU-CHARLIE,468.0,8.75,False
2024-09-22,SKU-CHARLIE,442.0,8.75,False
2024-09-23,SKU-CHARLIE,434.0,8.75,False
2024-09-24,SKU-CHARLIE,487.0,8.75,False
2024-09-25,SKU-CHARLIE,431.0,8.75,False
2024-09-26,SKU-CHARLIE,426.0,8.75,False
2024-09-27,SKU-CHARLIE,499.0,8.75,False
2024-09-28,SKU-CHARLIE,512.0,8.75,False
2024-09-29,SKU-CHARLIE,451.0,8.75,False
2024-09-30,SKU-CHARLIE,389.0,8.75,False
2024-10-01,SKU-CHARLIE,420.0,8.75,False
2024-10-02,SKU-CHARLIE,459.0,8.75,False
2024-10-03,SKU-CHARLIE,445.0,8.75,False
2024-10-04,SKU-CHARLIE,505.0,8.75,False
2024-10-05,SKU-CHARLIE,418.0,8.75,False
2024-10-06,SKU-CHARLIE,458.0,8.75,False
2024-10-07,SKU-CHARLIE,419.0,8.75,False
2024-10-08,SKU-CHARLIE,475.0,8.75,False
2024-10-09,SKU-CHARLIE,434.0,8.75,False
2024-10-10,SKU-CHARLIE,473.0,8.75,False
2024-10-11,SKU-CHARLIE,431.0,8.75,False
2024-10-12,SKU-CHARLIE,413.0,8.75,False
2024-10-13,SKU-CHARLIE,399.0,8.75,False
2024-10-14,SKU-CHARLIE,416.0,8.75,False
2024-10-15,SKU-CHARLIE,400.0,8.75,False
2024-10-16,SKU-CHARLIE,469.0,8.75,False
2024-10-17,SKU-CHARLIE,478.0,8.75,False
2024-10-18,SKU-CHARLIE,456.0,8.75,False
2024-10-19,SKU-CHARLIE,421.0,8.75,False
2024-10-20,SKU-CHARLIE,426.0,8.75,False
2024-10-21,SKU-CHARLIE,411.0,8.75,False
2024-10-22,SKU-CHARLIE,471.0,8.75,False
2024-10-23,SKU-CHARLIE,438.0,8.75,False
2024-10-24,SKU-CHARLIE,449.0,8.75,False
2024-10-25,SKU-CHARLIE,432.0,8.75,False
2024-10-26,SKU-CHARLIE,387.0,8.75,False
2024-10-27,SKU-CHARLIE,403.0,8.75,False
2024-10-28,SKU-CHARLIE,395.0,8.75,False
2024-10-29,SKU-CHARLIE,436.0,8.75,False
2024-10-30,SKU-CHARLIE,429.0,8.75,False
2024-10-31,SKU-CHARLIE,407.0,8.75,False
2024-11-01,SKU-CHARLIE,429.0,8.75,False
2024-11-02,SKU-CHARLIE,497.0,8.75,False
2024-11-03,SKU-CHARLIE,395.0,8.75,False
2024-11-04,SKU-CHARLIE,497.0,7.44,True
2024-11-05,SKU-CHARLIE,519.0,7.44,True
2024-11-06,SKU-CHARLIE,503.0,7.44,True
2024-11-07,SKU-CHARLIE,519.0,7.44,True
2024-11-08,SKU-CHARLIE,454.0,8.75,False
2024-11-09,SKU-CHARLIE,499.0,8.75,False
2024-11-10,SKU-CHARLIE,368.0,8.75,False
2024-11-11,SKU-CHARLIE,422.0,8.75,False
2024-11-12,SKU-CHARLIE,421.0,8.75,False
2024-11-13,SKU-CHARLIE,418.0,8.75,False
2024-11-14,SKU-CHARLIE,420.0,8.75,False
2024-11-15,SKU-CHARLIE,425.0,8.75,False
2024-11-16,SKU-CHARLIE,473.0,8.75,False
2024-11-17,SKU-CHARLIE,405.0,8.75,False
2024-11-18,SKU-CHARLIE,417.0,8.75,False
2024-11-19,SKU-CHARLIE,417.0,8.75,False
2024-11-20,SKU-CHARLIE,422.0,8.75,False
2024-11-21,SKU-CHARLIE,419.0,8.75,False
2024-11-22,SKU-CHARLIE,464.0,8.75,False
2024-11-23,SKU-CHARLIE,440.0,8.75,False
2024-11-24,SKU-CHARLIE,422.0,8.75,False
2024-11-25,SKU-CHARLIE,417.0,8.75,False
2024-11-26,SKU-CHARLIE,387.0,8.75,False
2024-11-27,SKU-CHARLIE,393.0,8.75,False
2024-11-28,SKU-CHARLIE,391.0,8.75,False
2024-11-29,SKU-CHARLIE,438.0,8.75,False
2024-11-30,SKU-CHARLIE,417.0,8.75,False
2024-12-01,SKU-CHARLIE,385.0,8.75,False
2024-12-02,SKU-CHARLIE,424.0,8.75,False
2024-12-03,SKU-CHARLIE,430.0,8.75,False
2024-12-04,SKU-CHARLIE,365.0,8.75,False
2024-12-05,SKU-CHARLIE,471.0,8.75,False
2024-12-06,SKU-CHARLIE,432.0,8.75,False
2024-12-07,SKU-CHARLIE,435.0,8.75,False
2024-12-08,SKU-CHARLIE,446.0,8.75,False
2024-12-09,SKU-CHARLIE,419.0,8.75,False
2024-12-10,SKU-CHARLIE,396.0,8.75,False
2024-12-11,SKU-CHARLIE,479.0,8.75,False
2024-12-12,SKU-CHARLIE,389.0,8.75,False
2024-12-13,SKU-CHARLIE,428.0,8.75,False
2024-12-14,SKU-CHARLIE,464.0,8.75,False
2024-12-15,SKU-CHARLIE,422.0,8.75,False
2024-12-16,SKU-CHARLIE,455.0,8.75,False
2024-12-17,SKU-CHARLIE,468.0,8.75,False
2024-12-18,SKU-CHARLIE,534.0,8.75,False
2024-12-19,SKU-CHARLIE,434.0,8.75,False
2024-12-20,SKU-CHARLIE,472.0,8.75,False
2024-12-21,SKU-CHARLIE,504.0,8.75,False
2024-12-22,SKU-CHARLIE,459.0,8.75,False
2024-12-23,SKU-CHARLIE,420.0,8.75,False
2024-12-24,SKU-CHARLIE,469.0,8.75,False
2024-12-25,SKU-CHARLIE,461.0,8.75,False
2024-12-26,SKU-CHARLIE,597.0,7.44,True
2024-12-27,SKU-CHARLIE,640.0,7.44,True
2024-12-28,SKU-CHARLIE,646.0,7.44,True
2024-12-29,SKU-CHARLIE,588.0,7.44,True
2024-12-30,SKU-CHARLIE,470.0,8.75,False
2024-12-31,SKU-CHARLIE,422.0,8.75,False
